lon,lat,name,address,pname,cityname,adname,business_area,type,typecode,id,type1,type2,type3,type4
113.5471743584017,22.202042952106932,营地街茶餐厅(恒利大厦店),高地乌街与飞能便度街交叉口东北40米,澳门特别行政区,澳门特别行政区,花王堂区,,餐饮服务;快餐厅;茶餐厅,050305,B0FFJCOU1D,餐饮服务,快餐厅,茶餐厅,
113.54102116793347,22.194262471970635,大胜冰室,大堂巷12-E号地下A座,澳门特别行政区,澳门特别行政区,大堂区,,餐饮服务;冷饮店;冷饮店,050700,B0JAT7O1HM,餐饮服务,冷饮店,冷饮店,
113.5410071209693,22.194413495258402,一家茶餐厅(龙兴大厦店),澳门半岛大堂巷8号龙兴大厦,澳门特别行政区,澳门特别行政区,大堂区,,餐饮服务;快餐厅;茶餐厅,050305,B0I1LZI3QZ,餐饮服务,快餐厅,茶餐厅,
113.54609975124939,22.201548653116348,金多娜茶餐厅(利晖大厦店),俾利喇街利晖大厦第二座地下78A-82C,澳门特别行政区,澳门特别行政区,花王堂区,,餐饮服务;快餐厅;茶餐厅,050305,B073D0M4U8,餐饮服务,快餐厅,茶餐厅,
113.54121260846445,22.19533226909988,凤城轩美食(百荣大厦店),大炮台街2-D,澳门特别行政区,澳门特别行政区,大堂区,,餐饮服务;中餐厅;中餐厅,050100,B073D0M6TM,餐饮服务,中餐厅,中餐厅,
113.54097202389998,22.19447143949798,圣安娜饼屋(大堂巷店),大堂巷6-6B兆辉楼地铺,澳门特别行政区,澳门特别行政区,大堂区,,餐饮服务;糕饼店;糕饼店,050800,B0FFG83XCE,餐饮服务,糕饼店,糕饼店,
113.54077051656549,22.1940048334746,武二广潮福粉面食馆(板樟堂巷店),板樟堂巷13C号开胜大厦地下,澳门特别行政区,澳门特别行政区,大堂区,,餐饮服务;中餐厅;中餐厅,050100,B0FFJ1XRH3,餐饮服务,中餐厅,中餐厅,
113.5406322707302,22.192063836641317,沙利文餐厅,南湾大马路512号,澳门特别行政区,澳门特别行政区,大堂区,,餐饮服务;外国餐厅;葡国菜,050213,B073D0M3WC,餐饮服务,外国餐厅,葡国菜,
113.54940562788002,22.203106601139567,札幌日本料理专门店,雅廉访大马路,澳门特别行政区,澳门特别行政区,花王堂区,,餐饮服务;外国餐厅;日本料理,050202,B0FFG9FX5T,餐饮服务,外国餐厅,日本料理,
113.55170052117109,22.146166566436694,澳门英记饼家(百老汇店),莲花海滨大马路与西堤圆形地交叉口北300米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFG59VWC,餐饮服务,餐饮相关场所,餐饮相关,
113.5521485097128,22.146454476932412,好彩海鲜火锅饭店,莲花海滨大马路银河百老汇G1001-1008号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFH0XJUJ,餐饮服务,中餐厅,中餐厅,
113.55508091420566,22.146182388559303,丽思咖啡厅,路氹城大马路与莲花海滨大马路交界澳门丽思卡尔顿酒店内,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;咖啡厅;咖啡厅,050500,B0FFGP7LWO,餐饮服务,咖啡厅,咖啡厅,
113.55098390005146,22.146069237345465,福龙葡国餐(百老汇店),澳门路凼城莲花海滨大马路澳门百老汇百老汇美食街A-G005-G009号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;外国餐厅,050200,B0FFHN2TLE,餐饮服务,外国餐厅,外国餐厅,
113.55162634769128,22.146261471310932,金氏·狎鸥亭(百老汇),中国澳门凼仔莲花海滨大马路百老汇美食街E-G033铺地下,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0J21UF4FZ,餐饮服务,餐饮相关场所,餐饮相关,
113.55485541992509,22.146431113102093,丽轩餐厅,澳门银河综合度假城丽思卡尔顿酒店51层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFGOWSR5,餐饮服务,中餐厅,中餐厅,
113.55139181367744,22.146309069266483,南洋咖啡(百老汇店),莲花海滨大马路与西堤圆形地交叉口北320米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0JA9HJ3SC,餐饮服务,餐饮相关场所,餐饮相关,
113.55205930134397,22.146589372233958,上河内咖啡(百老汇店),澳门路凼城莲花海滨大马路澳门百老汇E-G031-G032,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KUDDC0P0,餐饮服务,餐饮相关场所,餐饮相关,
113.55145495069183,22.1464062211845,青洲林记(百老汇店),澳门百老汇美食街A-G017铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0J0LCQFKL,餐饮服务,餐饮相关场所,餐饮相关,
113.55327598650842,22.146784577549766,CHA BEI,"(澳门银河)豪华综合度假城1楼,1047",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFITHIWF,餐饮服务,餐饮相关场所,餐饮相关,
113.55158524022119,22.14649148863579,荣记豆腐面食(百老汇店),莲花海滨大马路与西堤圆形地交叉口北340米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFHMDI77,餐饮服务,中餐厅,中餐厅,
113.55207332860638,22.146655423202073,松花湖水饺(百老汇店),澳门百老汇-澳门路氹城莲花海滨大马路百老汇美食街E-1004A&E-1004,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFIR6HZ6,餐饮服务,餐饮相关场所,餐饮相关,
113.55196407432534,22.146800286550626,千笹日本料理,"莲花海滨大马路Broadway Food Street,A-G018,A-1001 Broadway Macau",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFICGSC7,餐饮服务,餐饮相关场所,餐饮相关,
113.55189091264822,22.146757139410308,新马路成记粥品(百老汇店),百老汇美食街E-G025,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;快餐厅;快餐厅,050300,B0FFHKPDK3,餐饮服务,快餐厅,快餐厅,
113.5515671819088,22.146767565372652,泽贤记蛋球仔专门店(百老汇店),凼仔莲花海滨大马路澳门百老汇FBH045铺地下,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0IDH42JG5,餐饮服务,餐饮相关场所,餐饮相关,
113.55164936434535,22.146819733138518,李家菜(百老汇店),澳门路凼城莲花海滨大马路澳门百老汇百老汇美食街E-G028号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFHD28CD,餐饮服务,中餐厅,中餐厅,
113.5521765264957,22.147179813018315,翠华餐厅,"望德圣母湾大马路G/F,G024,澳门银河",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B073D0M65I,餐饮服务,中餐厅,中餐厅,
113.55579439275299,22.146523692720024,名厨都汇(澳门JW万豪酒店),澳门路凼城澳门银河综合渡假城澳门JW万豪酒店1楼,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFHLACFK,餐饮服务,中餐厅,中餐厅,
113.55134867632172,22.146932237881792,深井陈记烧鹅(百老汇店),氹仔莲花海滨大马路百老汇百老汇美食街A-G027-28铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KGKDRRLK,餐饮服务,餐饮相关场所,餐饮相关,
113.55155012267684,22.147093663582616,梓记牛什(百老汇店),澳门路凼城莲花海滨大马路澳门百老汇百老汇美食街E-G027号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;快餐厅;快餐厅,050300,B0FFHMD1QO,餐饮服务,快餐厅,快餐厅,
113.5592256299839,22.141392988022957,DONDON DONKI,莲花海滨大马路e1010铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KG3MFK6N,餐饮服务,餐饮相关场所,餐饮相关,
113.55288708003319,22.147587220464263,La maison du chocolat(澳门银河店),望德圣母湾大马路与学院路交叉口南440米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHDIRR6,餐饮服务,餐饮相关场所,餐饮相关,
113.55182772400453,22.147491316732765,澳门路屋(百老汇店),莲花海滨大马路与西堤圆形地交叉口北440米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;外国餐厅,050200,B0FFIME75S,餐饮服务,外国餐厅,外国餐厅,
113.55323880234491,22.14840615299879,The Apron蚝吧及扒房(澳门银河度综合渡假城店),"(澳门银河)豪华综合度假城地下,G108",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHRFXEE,餐饮服务,餐饮相关场所,餐饮相关,
113.55451454975095,22.14868743422013,Passion by Gerard Dubois(银河店),澳门银河奥珀大堂,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;咖啡厅;咖啡厅,050500,B0FFH8YX9O,餐饮服务,咖啡厅,咖啡厅,
113.5551408951982,22.148489398068364,百乐潮州酒楼(澳门银河度综合渡假城店),澳门银河综合渡假城时尚大道中地下G048号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B073D0M60T,餐饮服务,餐饮相关场所,餐饮相关,
113.56044898997784,22.141109658290016,麦当劳(澳门新濠影汇酒店店),澳门特别行政区路凼填海区新濠影汇二楼(澳门食街游)2092号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;快餐厅;快餐厅,050300,B0FFIZXN5A,餐饮服务,快餐厅,快餐厅,
113.56062531418526,22.141235960553438,瀛菊拉面,澳门新濠影汇一楼1091号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0I0GU8WN9,餐饮服务,餐饮相关场所,餐饮相关,
113.56035585747144,22.140421249793842,鼎泰丰(澳门新濠影汇酒店店),澳门特别行政区路凼填海区新濠影汇购物大道一楼1075店,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;台湾菜,050122,B0FFGSZIZ0,餐饮服务,中餐厅,台湾菜,
113.56011644071812,22.13982866784787,馥迎楼·臻品顺德料理(澳门新濠影汇),澳门新濠影汇酒店一楼1069号商铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;广东菜(粤菜),050103,B0KBBCJUPR,餐饮服务,中餐厅,广东菜(粤菜),
113.56050812504782,22.140737594348106,Rossi Trattoria意汇,澳门路氹连贯公路新濠影汇1楼1079号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KRLP4QUM,餐饮服务,餐饮相关场所,餐饮相关,
113.55413271921724,22.148844853355133,花悦庭,排角路与地堡街交叉口南280米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KACZPDNH,餐饮服务,餐饮相关场所,餐饮相关,
113.55451252903077,22.14894653279987,星巴克(澳门银河酒店店),澳门路凼城澳门银河综合渡假城地下G027号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;咖啡厅;星巴克咖啡,050501,B073D0M81L,餐饮服务,咖啡厅,星巴克咖啡,
113.56088177352785,22.141574459572617,港式车仔面,澳门新濠影汇一楼1035号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0I1FMO325,餐饮服务,餐饮相关场所,餐饮相关,
113.55429806064701,22.14907622345674,彭庆记,"(澳门银河)豪华综合度假城地下,G002A",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0G3FUMAOV,餐饮服务,餐饮相关场所,餐饮相关,
113.55382202906549,22.149129437967446,协成海鲜火锅(澳门银河酒店店),近时尚大道东翠华旁中场入口乘电梯往M楼(银河酒店电梯到1楼再经扶手电梯往M楼),澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;火锅店,050117,B0J29URUAO,餐饮服务,中餐厅,火锅店,
113.56093191692669,22.14078721623675,碧迎居,路凼城路凼连贯公路新濠影汇娱乐场1楼1182号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHCSSYA,餐饮服务,餐饮相关场所,餐饮相关,
113.5609789436596,22.141752667816927,协成海鲜火锅(澳门新濠影汇酒店店),路凼连贯公路新濠影汇一楼1111&1181号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;火锅店,050117,B0JKM7JFYF,餐饮服务,中餐厅,火锅店,
113.5607954768138,22.14371518948994,鸿运坊(澳门巴黎人购物中心),路凼城大马路与路凼连贯公路交叉口西北200米澳门巴黎人购物中心L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0IDS1SR0K,餐饮服务,中餐厅,中餐厅,
113.56098886183082,22.143340313847858,御莲宫(澳门巴黎人购物中心),路凼城大马路与路凼连贯公路交叉口西北200米澳门巴黎人购物中心L3层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFHD3LLW,餐饮服务,中餐厅,中餐厅,
113.55927739634005,22.14667816312838,星巴克(澳门威尼斯人店),澳门路凼城金光大道望德圣母湾大马路澳门威尼斯人度假村酒店1层1033A号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;咖啡厅;星巴克咖啡,050501,B0HR79SAPL,餐饮服务,咖啡厅,星巴克咖啡,
113.56089667563901,22.14356427276051,胡椒厨房(澳门巴黎人购物中心),路凼城大马路与路凼连贯公路交叉口西北200米澳门巴黎人购物中心L5层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0IDCU6Z2E,餐饮服务,中餐厅,中餐厅,
113.5539342642193,22.149257679345624,Spicy Sichuan川渝人家,"综合度假城,Estrada da Baia de Nossa Senhora da Esperanca,Macao",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;四川菜(川菜),050102,B0J354UNG5,餐饮服务,中餐厅,四川菜(川菜),
113.55457563482152,22.14940882028985,麦当劳(澳门银河餐厅),澳门路凼城望德圣母湾大马路银河娱乐城G017,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;快餐厅;快餐厅,050300,B0FFGPAQHI,餐饮服务,快餐厅,快餐厅,
113.56141568058388,22.142911741091623,巴黎人法式餐厅,路凼城大马路与路凼连贯公路交叉口西北200米澳门巴黎人购物中心L3层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;法式菜品餐厅,050204,B0FFKEZ0DA,餐饮服务,外国餐厅,法式菜品餐厅,
113.55203305080202,22.14961751899366,豚王(澳门银河酒店店),"(澳门银河)豪华综合度假城地下,G117",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFH0APV8,餐饮服务,餐饮相关场所,餐饮相关,
113.56107923244862,22.14013816438953,Deng G Sichuan邓记川菜(新濠影汇),"澳门路氹连贯公路Level 1号,Studio City Macau",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;四川菜(川菜),050102,B0KRR7QRK8,餐饮服务,中餐厅,四川菜(川菜),
113.55221646890709,22.149500797859258,山里日本餐厅(大仓酒店),澳门路凼城(澳门银河)综合渡假城澳门大仓酒店二十八楼,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;外国餐厅,050200,B073D0ME8B,餐饮服务,外国餐厅,外国餐厅,
113.55234976379161,22.149544050027416,鹿港小镇(时尚汇店),"(澳门银河)豪华综合度假城地下,G128",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;台湾菜,050122,B0FFF4SC7J,餐饮服务,中餐厅,台湾菜,
113.56139678191387,22.140755855418295,意汇‧手工薄饼,澳门路氹连贯公路新濠影汇一楼1077号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0J6PPUZ36,餐饮服务,餐饮相关场所,餐饮相关,
113.56137572729573,22.14100492555265,DiGREEN(新濠影汇店),澳门路氹连贯公路2楼2073号铺新濠影汇购物大道,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KALCH3Q7,餐饮服务,餐饮相关场所,餐饮相关,
113.55225153929975,22.149626909361636,喜盛铁板烧,澳门路凼城(澳门银河)地下G117号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFH3JAKK,餐饮服务,餐饮相关场所,餐饮相关,
113.56156107831703,22.140856123606135,华人冰室(新濠影汇店),莲花海滨大马路580号新濠影汇一层1108铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0J6VUD32E,餐饮服务,餐饮相关场所,餐饮相关,
113.56142060731014,22.144215265927656,翡翠拉面小笼包(澳门巴黎人店),路氹金光大道连贯公路澳门巴黎人1层3122号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;广东菜(粤菜),050103,B0FFL5NB3S,餐饮服务,中餐厅,广东菜(粤菜),
113.56192371763777,22.141246779065106,星汇餐厅,新濠影汇酒店明星汇2层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFGC486F,餐饮服务,餐饮相关场所,餐饮相关,
113.56174844149398,22.140549259817035,玥龙轩,路氹城路氹连贯公路新濠影汇酒店巨星汇2楼2111号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHWS9AO,餐饮服务,餐饮相关场所,餐饮相关,
113.56178146925753,22.14106651184492,洪瑞珍(新濠影汇店),路氹连贯公路与莲花圆形地交叉口西北220米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KDZAPSX4,餐饮服务,餐饮相关场所,餐饮相关,
113.56176631923864,22.143002262338644,钜记手信(澳门巴黎人购物中心),路凼城大马路与路凼连贯公路交叉口西北200米澳门巴黎人购物中心L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;糕饼店;糕饼店,050800,B0IDCX05IC,餐饮服务,糕饼店,糕饼店,
113.56143562224082,22.14441736700859,咀香园饼家(澳门巴黎人购物中心),路凼城大马路与路凼连贯公路交叉口西北200米澳门巴黎人购物中心L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;糕饼店;糕饼店,050800,B0I1TNXS79,餐饮服务,糕饼店,糕饼店,
113.56193971975263,22.141674971777636,东南荟,澳门路氹连贯公路新濠影汇一楼1091号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFGC47F9,餐饮服务,餐饮相关场所,餐饮相关,
113.56158317018895,22.140044829997564,真点心(新濠影汇店),路氹连贯公路新濠影汇一楼101铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0I01CWX9L,餐饮服务,中餐厅,中餐厅,
113.55344614170941,22.15021722222636,丹桂轩银河店,望德圣母湾大马路与学院路交叉口东南180米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFFXFGW9,餐饮服务,中餐厅,中餐厅,
113.55983242462268,22.147329235851128,皇雀印度餐厅(威尼斯人购物中心),望德圣母湾大马路威尼斯人购物中心L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;印度风味,050209,B0J2RXYKFC,餐饮服务,外国餐厅,印度风味,
113.56005984616148,22.147531646195322,海底捞火锅(威尼斯人店),路凼填海区望德圣母湾大马路威尼斯人购物中心一楼1036a铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;火锅店,050117,B0IB5HQ5ES,餐饮服务,中餐厅,火锅店,
113.55356640446264,22.15021342711582,庭园意大利餐厅,澳门路凼城(澳门银河)综合渡假城银河酒店2楼201号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0HGC7IJUD,餐饮服务,餐饮相关场所,餐饮相关,
113.56045561176353,22.147292121629793,帝王点心(威尼斯人购物中心),望德圣母湾大马路澳门威尼斯人1层1042号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;糕饼店;糕饼店,050800,B073D0M60X,餐饮服务,糕饼店,糕饼店,
113.56238849920835,22.14221179585282,载运美式餐室,路凼城大马路与路凼连贯公路交叉口西100米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;美式风味,050208,B0J1HH6EYX,餐饮服务,外国餐厅,美式风味,
113.56152268765337,22.145921083686094,鸣诗餐厅(迪斐世澳门四季名店),望德圣母湾大马路路凼金光大道四季名店迪斐世澳门四季名店L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;西餐厅(综合风味),050201,B073D0M5ZM,餐饮服务,外国餐厅,西餐厅(综合风味),
113.55939151308253,22.148326982337846,太二老坛子酸菜鱼(威尼斯人店),路氹连贯公路以西·望德圣母湾大马路以南澳门威尼斯人酒店大运河购物中心3楼2410号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0I0MPZ2V8,餐饮服务,中餐厅,中餐厅,
113.5615667968052,22.145477969421204,晓亭(迪斐世澳门四季名店),望德圣母湾大马路路凼金光大道四季名店迪斐世澳门四季名店L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;西餐厅(综合风味),050201,B0IDDZ79JD,餐饮服务,外国餐厅,西餐厅(综合风味),
113.55326972669785,22.150673097305358,麦卡伦威士忌吧,"(澳门银河)豪华综合度假城2楼,2003",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFFXCVNO,餐饮服务,餐饮相关场所,餐饮相关,
113.55256718391068,22.150551827808872,钜记手信,望德圣母湾大马路与学院路交叉口南120米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFF2WL4A,餐饮服务,餐饮相关场所,餐饮相关,
113.55940051968352,22.148498063009754,密利拿海鲜酒家(威尼斯人购物中心),望德圣母湾大马路威尼斯人购物中心L3层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFLHNAS2,餐饮服务,中餐厅,中餐厅,
113.56010289606152,22.14803890851894,FIVE GUYS(澳门威尼斯人店),望德圣母湾大马路澳门威尼斯人1楼1033&1035号商铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;快餐厅;快餐厅,050300,B0JAONUOX3,餐饮服务,快餐厅,快餐厅,
113.56257990772389,22.14119364752674,奈雪的茶(澳门新濠影汇酒店店),新濠影汇1层1144铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;冷饮店;冷饮店,050700,B0KA4RIO85,餐饮服务,冷饮店,冷饮店,
113.55245993875538,22.15065768108576,蒙特卡洛巴黎咖啡馆,路凼城(澳门银河™)地下G003号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0I1FGOG7K,餐饮服务,餐饮相关场所,餐饮相关,
113.55986441762398,22.14840870803304,Lady M New York(威尼斯人购物中心),望德圣母湾大马路威尼斯人购物中心L3层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;甜品店;甜品店,050900,B0H6SBVL8C,餐饮服务,甜品店,甜品店,
113.562669913223,22.14365975009523,色香味,"巴黎人一楼,地面大堂",澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;外国餐厅,050200,B0FFHKPYWP,餐饮服务,外国餐厅,外国餐厅,
113.56203867636339,22.14521251305776,紫逸轩(迪斐世澳门四季名店),望德圣母湾大马路路凼金光大道四季名店迪斐世澳门四季名店L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B073D0M621,餐饮服务,中餐厅,中餐厅,
113.55293497553531,22.15090860983881,银河凼仔渔村,澳门银河1楼1001,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0HRHU3YIY,餐饮服务,餐饮相关场所,餐饮相关,
113.56009384196427,22.148622125141674,钜记饼家(澳门威尼斯人店),望德圣母湾大马路与望德圣母湾街交叉口东南220米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFGLF6BX,餐饮服务,餐饮相关场所,餐饮相关,
113.56109880776114,22.14743509025387,喜乐拉面(威尼斯人购物中心),望德圣母湾大马路澳门威尼斯人1层1018号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;日本料理,050202,B073D0MQBU,餐饮服务,外国餐厅,日本料理,
113.55986037225651,22.149003936428596,HEYTEA(威尼斯人购物中心),望德圣母湾大马路威尼斯人购物中心L3层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;咖啡厅;咖啡厅,050500,B0G3FUL67X,餐饮服务,咖啡厅,咖啡厅,
113.56017700034184,22.14861824379697,御匾会餐厅(威尼斯人店),望德圣母湾大马路与望德圣母湾街交叉口东南240米,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFF4Q7JD,餐饮服务,中餐厅,中餐厅,
113.55493226970087,22.151387190793372,唐吉柯德,凼仔地堡街23-31号泉福新村第二期第5座伟兴阁地下AA铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;地中海风格菜品,050207,B0FFHD17GZ,餐饮服务,外国餐厅,地中海风格菜品,
113.55489319542356,22.151249071835167,我的意大利厨房,旧城区排角路6-12号泉福新村伟兴阁地下AD-AF铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;意式菜品餐厅,050205,B073D0M5N0,餐饮服务,外国餐厅,意式菜品餐厅,
113.55472183124603,22.151238782630937,丛林-极尚烧烤放题(氹仔店),嘉模堂区泉福新村二期AGAH铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0JRA6EHM2,餐饮服务,中餐厅,特色/地方风味餐厅,
113.56165585018883,22.147221781982076,太兴餐厅(威尼斯人购物中心),望德圣母湾大马路威尼斯人购物中心L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0KB6O7H46,餐饮服务,中餐厅,中餐厅,
113.5606639213577,22.148599934473108,添好运(威尼斯人购物中心店),威尼斯人购物中心3层繁盛街720号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFHCT6QR,餐饮服务,中餐厅,中餐厅,
113.55491421838309,22.151592241125126,氹仔海湾葡国餐厅,氹仔旧城区地堡街第四座伟展阁53-57号地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFKYSV6C,餐饮服务,餐饮相关场所,餐饮相关,
